# total [l(l+1)/2pi] C_l's (units: [microK]^2)
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (d), these are C_l^dd for the deflection field.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:BB                     5:TE                     6:dd                     7:dT                     8:dE                 
  351       5.434987161300e+03       2.616332436642e+00       0.000000000000e+00       6.814567565349e+01       1.319955480435e-08       1.132231110281e-04       4.663701705445e-07 
  352       5.421628090213e+03       2.679977301871e+00       0.000000000000e+00       6.930066487590e+01       1.315434008704e-08       1.125478546929e-04       4.769009083665e-07 
  353       5.408006410309e+03       2.744835676732e+00       0.000000000000e+00       7.044862808657e+01       1.310907822067e-08       1.118742153052e-04       4.874042920871e-07 
  354       5.394124323155e+03       2.810913396148e+00       0.000000000000e+00       7.158922095688e+01       1.306371591273e-08       1.112018768865e-04       4.978806255510e-07 
  355       5.379983872378e+03       2.878210737191e+00       0.000000000000e+00       7.272221768419e+01       1.301825807001e-08       1.105308802944e-04       5.083288852269e-07 
  356       5.365587097830e+03       2.946726381282e+00       0.000000000000e+00       7.384742218568e+01       1.297272433078e-08       1.098613552588e-04       5.187477214579e-07 
  357       5.350936087917e+03       3.016458753727e+00       0.000000000000e+00       7.496463804817e+01       1.292713411365e-08       1.091934289354e-04       5.291358003332e-07 
  358       5.336032979836e+03       3.087406021523e+00       0.000000000000e+00       7.607366853714e+01       1.288150659954e-08       1.085272258193e-04       5.394918042846e-07 
  359       5.320879959808e+03       3.159566091163e+00       0.000000000000e+00       7.717431660585e+01       1.283586071325e-08       1.078628676572e-04       5.498144326894e-07 
  360       5.305479263314e+03       3.232936606440e+00       0.000000000000e+00       7.826638490434e+01       1.279021510485e-08       1.072004733597e-04       5.601024024768e-07 
  361       5.289833175328e+03       3.307514946250e+00       0.000000000000e+00       7.934967578853e+01       1.274458813065e-08       1.065401589128e-04       5.703544487388e-07 
  362       5.273944030554e+03       3.383298222398e+00       0.000000000000e+00       8.042399132925e+01       1.269899783395e-08       1.058820372881e-04       5.805693253462e-07 
  363       5.257814213661e+03       3.460283277402e+00       0.000000000000e+00       8.148913332131e+01       1.265346192542e-08       1.052262183534e-04       5.907458055688e-07 
  364       5.241446159515e+03       3.538466682297e+00       0.000000000000e+00       8.254490329256e+01       1.260799776326e-08       1.045728087816e-04       6.008826826999e-07 
  365       5.224842353418e+03       3.617844734440e+00       0.000000000000e+00       8.359110251294e+01       1.256262233291e-08       1.039219119599e-04       6.109787706860e-07 
  366       5.208005331338e+03       3.698413455312e+00       0.000000000000e+00       8.462753200355e+01       1.251735222658e-08       1.032736278971e-04       6.210329047602e-07 
  367       5.190937680148e+03       3.780168588326e+00       0.000000000000e+00       8.565399254568e+01       1.247220362244e-08       1.026280531318e-04       6.310439420808e-07 
  368       5.173642037861e+03       3.863105596630e+00       0.000000000000e+00       8.667028468992e+01       1.242719226336e-08       1.019852806386e-04       6.410107623740e-07 
  369       5.156121093859e+03       3.947219660908e+00       0.000000000000e+00       8.767620876515e+01       1.238233343558e-08       1.013453997345e-04       6.509322685815e-07 
  370       5.138377589137e+03       4.032505677191e+00       0.000000000000e+00       8.867156488766e+01       1.233764194678e-08       1.007084959839e-04       6.608073875124e-07 
  371       5.120414316528e+03       4.118958254655e+00       0.000000000000e+00       8.965615297017e+01       1.229313210406e-08       1.000746511036e-04       6.706350704994e-07 
  372       5.102234120946e+03       4.206571713429e+00       0.000000000000e+00       9.062977273089e+01       1.224881769149e-08       9.944394286710e-05       6.804142940604e-07 
  373       5.083839899616e+03       4.295340082399e+00       0.000000000000e+00       9.159222370262e+01       1.220471194730e-08       9.881644500753e-05       6.901440605632e-07 
  374       5.065234602313e+03       4.385257097010e+00       0.000000000000e+00       9.254330524173e+01       1.216082754084e-08       9.819222712078e-05       6.998233988962e-07 
  375       5.046421231591e+03       4.476316197073e+00       0.000000000000e+00       9.348281653729e+01       1.211717654912e-08       9.757135456743e-05       7.094513651429e-07 
  376       5.027402843023e+03       4.568510524570e+00       0.000000000000e+00       9.441055662011e+01       1.207377043310e-08       9.695388837429e-05       7.190270432608e-07 
  377       5.008182545434e+03       4.661832921453e+00       0.000000000000e+00       9.532632437175e+01       1.203062001358e-08       9.633988513509e-05       7.285495457652e-07 
  378       4.988763501136e+03       4.756275927457e+00       0.000000000000e+00       9.622991853366e+01       1.198773544679e-08       9.572939691067e-05       7.380180144172e-07 
  379       4.969148926161e+03       4.851831777895e+00       0.000000000000e+00       9.712113771617e+01       1.194512619965e-08       9.512247112840e-05       7.474316209167e-07 
  380       4.949342090500e+03       4.948492401469e+00       0.000000000000e+00       9.799978040757e+01       1.190280102465e-08       9.451915048098e-05       7.567895675996e-07 
  381       4.929346318333e+03       5.046249418073e+00       0.000000000000e+00       9.886564498318e+01       1.186076793444e-08       9.391947282462e-05       7.660910881394e-07 
  382       4.909164988270e+03       5.145094136596e+00       0.000000000000e+00       9.971852971438e+01       1.181903417604e-08       9.332347107643e-05       7.753354482534e-07 
  383       4.888801533579e+03       5.245017552725e+00       0.000000000000e+00       1.005582327777e+02       1.177760620477e-08       9.273117311133e-05       7.845219464140e-07 
  384       4.868259442424e+03       5.346010346754e+00       0.000000000000e+00       1.013845522639e+02       1.173648965770e-08       9.214260165815e-05       7.936499145636e-07 
  385       4.847542258101e+03       5.448062881384e+00       0.000000000000e+00       1.021972861869e+02       1.169568932694e-08       9.155777419513e-05       8.027187188348e-07 
  386       4.826653579273e+03       5.551165199530e+00       0.000000000000e+00       1.029962324930e+02       1.165520913242e-08       9.097670284477e-05       8.117277602746e-07 
  387       4.805597060201e+03       5.655307022124e+00       0.000000000000e+00       1.037811890699e+02       1.161505209438e-08       9.039939426800e-05       8.206764755736e-07 
  388       4.784376410982e+03       5.760477745920e+00       0.000000000000e+00       1.045519537556e+02       1.157522030556e-08       8.982584955768e-05       8.295643377992e-07 
  389       4.762995397785e+03       5.866666441297e+00       0.000000000000e+00       1.053083243477e+02       1.153571490292e-08       8.925606413145e-05       8.383908571340e-07 
  390       4.741457843083e+03       5.973861850066e+00       0.000000000000e+00       1.060500986123e+02       1.149653603911e-08       8.869002762396e-05       8.471555816178e-07 
  391       4.719767625888e+03       6.082052383271e+00       0.000000000000e+00       1.067770742930e+02       1.145768285354e-08       8.812772377836e-05       8.558580978953e-07 
  392       4.697928681989e+03       6.191226118997e+00       0.000000000000e+00       1.074890491203e+02       1.141915344306e-08       8.756913033716e-05       8.644980319673e-07 
  393       4.675945004183e+03       6.301370800172e+00       0.000000000000e+00       1.081858208202e+02       1.138094483236e-08       8.701421893250e-05       8.730750499470e-07 
  394       4.653820642513e+03       6.412473832372e+00       0.000000000000e+00       1.088671871235e+02       1.134305294389e-08       8.646295497565e-05       8.815888588205e-07 
  395       4.631559704499e+03       6.524522281624e+00       0.000000000000e+00       1.095329457749e+02       1.130547256756e-08       8.591529754589e-05       8.900392072124e-07 
  396       4.609166355380e+03       6.637502872213e+00       0.000000000000e+00       1.101828945419e+02       1.126819732990e-08       8.537119927877e-05       8.984258861549e-07 
  397       4.586644818338e+03       6.751401984484e+00       0.000000000000e+00       1.108168312241e+02       1.123121966305e-08       8.483060625368e-05       9.067487298628e-07 
  398       4.563999374744e+03       6.866205652648e+00       0.000000000000e+00       1.114345536620e+02       1.119453077318e-08       8.429345788072e-05       9.150076165117e-07 
  399       4.541234364385e+03       6.981899562587e+00       0.000000000000e+00       1.120358597460e+02       1.115812060870e-08       8.375968678699e-05       9.232024690215e-07 
  400       4.518354185704e+03       7.098469049653e+00       0.000000000000e+00       1.126205474260e+02       1.112197782799e-08       8.322921870211e-05       9.313332558446e-07 
  401       4.495363296030e+03       7.215899096481e+00       0.000000000000e+00       1.131884147197e+02       1.108608976680e-08       8.270197234324e-05       9.393999917577e-07 
  402       4.472266211817e+03       7.334174330785e+00       0.000000000000e+00       1.137392597223e+02       1.105044240529e-08       8.217785929926e-05       9.474027386591e-07 
  403       4.449067508878e+03       7.453279023169e+00       0.000000000000e+00       1.142728806151e+02       1.101502033463e-08       8.165678391441e-05       9.553416063702e-07 
  404       4.425771822616e+03       7.573197084927e+00       0.000000000000e+00       1.147890756749e+02       1.097980672326e-08       8.113864317121e-05       9.632167534411e-07 
  405       4.402383848267e+03       7.693912065849e+00       0.000000000000e+00       1.152876432827e+02       1.094478328279e-08       8.062332657280e-05       9.710283879614e-07 
  406       4.378908341125e+03       7.815407152026e+00       0.000000000000e+00       1.157683819334e+02       1.090993023344e-08       8.011071602447e-05       9.787767683754e-07 
  407       4.355350116784e+03       7.937665163652e+00       0.000000000000e+00       1.162310902439e+02       1.087522626920e-08       7.960068571472e-05       9.864622043013e-07 
  408       4.331714051371e+03       8.060668552831e+00       0.000000000000e+00       1.166755669629e+02       1.084064852247e-08       7.909310199548e-05       9.940850573553e-07 
  409       4.308005081779e+03       8.184399401380e+00       0.000000000000e+00       1.171016109800e+02       1.080617252842e-08       7.858782326178e-05       1.001645741981e-06 
  410       4.284228205904e+03       8.308839418634e+00       0.000000000000e+00       1.175090213340e+02       1.077177218893e-08       7.808469983075e-05       1.009144726280e-06 
  411       4.260388482879e+03       8.433969939249e+00       0.000000000000e+00       1.178975972228e+02       1.073741973610e-08       7.758357381990e-05       1.016582532855e-06 
  412       4.236491033310e+03       8.559771921009e+00       0.000000000000e+00       1.182671380120e+02       1.070308569537e-08       7.708427902480e-05       1.023959739646e-06 
  413       4.212540677907e+03       8.686226579379e+00       0.000000000000e+00       1.186174664318e+02       1.066874598032e-08       7.658668180446e-05       1.031276739401e-06 
  414       4.188540838910e+03       8.813317320242e+00       0.000000000000e+00       1.189484990476e+02       1.063440380484e-08       7.609080636876e-05       1.038533002348e-06 
  415       4.164494600494e+03       8.941027870810e+00       0.000000000000e+00       1.192601782849e+02       1.060006923216e-08       7.559671584329e-05       1.045727776380e-06 
  416       4.140405066867e+03       9.069341647270e+00       0.000000000000e+00       1.195524494911e+02       1.056575217161e-08       7.510447181494e-05       1.052860325298e-06 
  417       4.116275362244e+03       9.198241753036e+00       0.000000000000e+00       1.198252609609e+02       1.053146237043e-08       7.461413429340e-05       1.059929929164e-06 
  418       4.092108630835e+03       9.327710976998e+00       0.000000000000e+00       1.200785639610e+02       1.049720940538e-08       7.412576167248e-05       1.066935884652e-06 
  419       4.067908036822e+03       9.457731791774e+00       0.000000000000e+00       1.203123127563e+02       1.046300267428e-08       7.363941069114e-05       1.073877505407e-06 
  420       4.043676764342e+03       9.588286351963e+00       0.000000000000e+00       1.205264646345e+02       1.042885138740e-08       7.315513639429e-05       1.080754122399e-06 
  421       4.019418017465e+03       9.719356492394e+00       0.000000000000e+00       1.207209799319e+02       1.039476455874e-08       7.267299209336e-05       1.087565084288e-06 
  422       3.995135020180e+03       9.850923726378e+00       0.000000000000e+00       1.208958220584e+02       1.036075099724e-08       7.219302932660e-05       1.094309757782e-06 
  423       3.970831016371e+03       9.982969243960e+00       0.000000000000e+00       1.210509575232e+02       1.032681929784e-08       7.171529781919e-05       1.100987528005e-06 
  424       3.946509269802e+03       1.011547391017e+01       0.000000000000e+00       1.211863559597e+02       1.029297783240e-08       7.123984544302e-05       1.107597798859e-06 
  425       3.922173064096e+03       1.024841826327e+01       0.000000000000e+00       1.213019901511e+02       1.025923474053e-08       7.076671817633e-05       1.114139993394e-06 
  426       3.897825702716e+03       1.038178251301e+01       0.000000000000e+00       1.213978360558e+02       1.022559792031e-08       7.029596006302e-05       1.120613554180e-06 
  427       3.873470508948e+03       1.051554653889e+01       0.000000000000e+00       1.214738728326e+02       1.019207501891e-08       6.982761317177e-05       1.127017943679e-06 
  428       3.849110825880e+03       1.064968988838e+01       0.000000000000e+00       1.215300828659e+02       1.015867342302e-08       6.936171755489e-05       1.133352644615e-06 
  429       3.824750016384e+03       1.078419177521e+01       0.000000000000e+00       1.215664517913e+02       1.012540024919e-08       6.889831120692e-05       1.139617160359e-06 
  430       3.800391463095e+03       1.091903107758e+01       0.000000000000e+00       1.215829685208e+02       1.009226233415e-08       6.843743002307e-05       1.145811015301e-06 
  431       3.776038568396e+03       1.105418633646e+01       0.000000000000e+00       1.215796252681e+02       1.005926622481e-08       6.797910775724e-05       1.151933755231e-06 
  432       3.751694754398e+03       1.118963575380e+01       0.000000000000e+00       1.215564175739e+02       1.002641816835e-08       6.752337598002e-05       1.157984947727e-06 
  433       3.727363462918e+03       1.132535719078e+01       0.000000000000e+00       1.215133443316e+02       9.993724102021e-09       6.707026403627e-05       1.163964182534e-06 
  434       3.703048155462e+03       1.146132816612e+01       0.000000000000e+00       1.214504078120e+02       9.961189642942e-09       6.661979900251e-05       1.169871071955e-06 
  435       3.678752313207e+03       1.159752585424e+01       0.000000000000e+00       1.213676136892e+02       9.928820077694e-09       6.617200564413e-05       1.175705251236e-06 
  436       3.654479436983e+03       1.173392708358e+01       0.000000000000e+00       1.212649710655e+02       9.896620351834e-09       6.572690637226e-05       1.181466378964e-06 
  437       3.630233047249e+03       1.187050833485e+01       0.000000000000e+00       1.211424924971e+02       9.864595059274e-09       6.528452120049e-05       1.187154137452e-06 
  438       3.606016684080e+03       1.200724573924e+01       0.000000000000e+00       1.210001940191e+02       9.832748431534e-09       6.484486770122e-05       1.192768233140e-06 
  439       3.581833907144e+03       1.214411507669e+01       0.000000000000e+00       1.208380951713e+02       9.801084326865e-09       6.440796096194e-05       1.198308396989e-06 
  440       3.557688295687e+03       1.228109177416e+01       0.000000000000e+00       1.206562190228e+02       9.769606219260e-09       6.397381354111e-05       1.203774384883e-06 
  441       3.533583448509e+03       1.241815090386e+01       0.000000000000e+00       1.204545921982e+02       9.738317187325e-09       6.354243542385e-05       1.209165978030e-06 
  442       3.509522983949e+03       1.255526718149e+01       0.000000000000e+00       1.202332449021e+02       9.707219903031e-09       6.311383397748e-05       1.214482983363e-06 
  443       3.485510539864e+03       1.269241496454e+01       0.000000000000e+00       1.199922109450e+02       9.676316620335e-09       6.268801390663e-05       1.219725233948e-06 
  444       3.461549773612e+03       1.282956825049e+01       0.000000000000e+00       1.197315277686e+02       9.645609163676e-09       6.226497720829e-05       1.224892589393e-06 
  445       3.437644362031e+03       1.296670067508e+01       0.000000000000e+00       1.194512364706e+02       9.615098916339e-09       6.184472312649e-05       1.229984936254e-06 
  446       3.413798001423e+03       1.310378551057e+01       0.000000000000e+00       1.191513818309e+02       9.584786808693e-09       6.142724810680e-05       1.235002188449e-06 
  447       3.390014407531e+03       1.324079566398e+01       0.000000000000e+00       1.188320123360e+02       9.554673306298e-09       6.101254575060e-05       1.239944287672e-06 
  448       3.366297315522e+03       1.337770367534e+01       0.000000000000e+00       1.184931802050e+02       9.524758397880e-09       6.060060676901e-05       1.244811203809e-06 
  449       3.342650479970e+03       1.351448171595e+01       0.000000000000e+00       1.181349414148e+02       9.495041583179e-09       6.019141893673e-05       1.249602935355e-06 
  450       3.319077674835e+03       1.365110158663e+01       0.000000000000e+00       1.177573557251e+02       9.465521860663e-09       5.978496704550e-05       1.254319509837e-06 
  451       3.295582693442e+03       1.378753471597e+01       0.000000000000e+00       1.173604867041e+02       9.436197715108e-09       5.938123285736e-05       1.258960984232e-06 
  452       3.272169348469e+03       1.392375215857e+01       0.000000000000e+00       1.169444017539e+02       9.407067105052e-09       5.898019505772e-05       1.263527445393e-06 
  453       3.248841471919e+03       1.405972459331e+01       0.000000000000e+00       1.165091721352e+02       9.378127450110e-09       5.858182920812e-05       1.268019010477e-06 
  454       3.225602915109e+03       1.419542232158e+01       0.000000000000e+00       1.160548729935e+02       9.349375618153e-09       5.818610769876e-05       1.272435827373e-06 
  455       3.202457548645e+03       1.433081526555e+01       0.000000000000e+00       1.155815833837e+02       9.320807912366e-09       5.779299970084e-05       1.276778075129e-06 
  456       3.179409262409e+03       1.446587296643e+01       0.000000000000e+00       1.150893862959e+02       9.292420058152e-09       5.740247111855e-05       1.281045964390e-06 
  457       3.156461965533e+03       1.460056458268e+01       0.000000000000e+00       1.145783686805e+02       9.264207189917e-09       5.701448454094e-05       1.285239737827e-06 
  458       3.133619586387e+03       1.473485888831e+01       0.000000000000e+00       1.140486214736e+02       9.236163837710e-09       5.662899919345e-05       1.289359670580e-06 
  459       3.110886072557e+03       1.486872427108e+01       0.000000000000e+00       1.135002396224e+02       9.208283913729e-09       5.624597088928e-05       1.293406070690e-06 
  460       3.088265390823e+03       1.500212873081e+01       0.000000000000e+00       1.129333221104e+02       9.180560698691e-09       5.586535198040e-05       1.297379279545e-06 
  461       3.065761527146e+03       1.513503987758e+01       0.000000000000e+00       1.123479719827e+02       9.152986828062e-09       5.548709130849e-05       1.301279672320e-06 
  462       3.043378486646e+03       1.526742493002e+01       0.000000000000e+00       1.117442963716e+02       9.125554278147e-09       5.511113415542e-05       1.305107658426e-06 
  463       3.021120293583e+03       1.539925071352e+01       0.000000000000e+00       1.111224065216e+02       9.098254352052e-09       5.473742219372e-05       1.308863681950e-06 
  464       2.998990991337e+03       1.553048365853e+01       0.000000000000e+00       1.104824178149e+02       9.071077665488e-09       5.436589343659e-05       1.312548222112e-06 
  465       2.976994642392e+03       1.566108979876e+01       0.000000000000e+00       1.098244497969e+02       9.044014132455e-09       5.399648218785e-05       1.316161793710e-06 
  466       2.955135328316e+03       1.579103476948e+01       0.000000000000e+00       1.091486262012e+02       9.017052950768e-09       5.362911899150e-05       1.319704947578e-06 
  467       2.933417149740e+03       1.592028380574e+01       0.000000000000e+00       1.084550749751e+02       8.990182587456e-09       5.326373058115e-05       1.323178271037e-06 
  468       2.911844226341e+03       1.604880174062e+01       0.000000000000e+00       1.077439283048e+02       8.963390764008e-09       5.290023982912e-05       1.326582388356e-06 
  469       2.890420696824e+03       1.617655300351e+01       0.000000000000e+00       1.070153226411e+02       8.936664441484e-09       5.253856569537e-05       1.329917961211e-06 
  470       2.869150718901e+03       1.630350161832e+01       0.000000000000e+00       1.062693987242e+02       8.909989805482e-09       5.217862317612e-05       1.333185689143e-06 
  471       2.848038469273e+03       1.642961120177e+01       0.000000000000e+00       1.055063016096e+02       8.883352250958e-09       5.182032325228e-05       1.336386310028e-06 
  472       2.827087746082e+03       1.655484812716e+01       0.000000000000e+00       1.047261767808e+02       8.856739972675e-09       5.146359446962e-05       1.339520403749e-06 
  473       2.806300762839e+03       1.667919112658e+01       0.000000000000e+00       1.039291583062e+02       8.830155012031e-09       5.110844888376e-05       1.342587792296e-06 
  474       2.785679317303e+03       1.680262198103e+01       0.000000000000e+00       1.031153803675e+02       8.803602858097e-09       5.075491905451e-05       1.345588112917e-06 
  475       2.765225185420e+03       1.692512238166e+01       0.000000000000e+00       1.022849811619e+02       8.777088898476e-09       5.040303666988e-05       1.348521012568e-06 
  476       2.744940121094e+03       1.704667392963e+01       0.000000000000e+00       1.014381029256e+02       8.750618415232e-09       5.005283252848e-05       1.351386148075e-06 
  477       2.724825855949e+03       1.716725813614e+01       0.000000000000e+00       1.005748919566e+02       8.724196580758e-09       4.970433652171e-05       1.354183186280e-06 
  478       2.704884099099e+03       1.728685642232e+01       0.000000000000e+00       9.969549863809e+01       8.697828453609e-09       4.935757761606e-05       1.356911804202e-06 
  479       2.685116536915e+03       1.740545011922e+01       0.000000000000e+00       9.880007746190e+01       8.671518974279e-09       4.901258383509e-05       1.359571689189e-06 
  480       2.665524832795e+03       1.752302046777e+01       0.000000000000e+00       9.788878705145e+01       8.645272960932e-09       4.866938224147e-05       1.362162539078e-06 
  481       2.646110626925e+03       1.763954861870e+01       0.000000000000e+00       9.696179018514e+01       8.619095105086e-09       4.832799891888e-05       1.364684062355e-06 
  482       2.626875536053e+03       1.775501563250e+01       0.000000000000e+00       9.601925381949e+01       8.592989967246e-09       4.798845895379e-05       1.367135978305e-06 
  483       2.607821153254e+03       1.786940247940e+01       0.000000000000e+00       9.506134911242e+01       8.566961972488e-09       4.765078641716e-05       1.369518017180e-06 
  484       2.588949047694e+03       1.798269003930e+01       0.000000000000e+00       9.408825144647e+01       8.541015405999e-09       4.731500434608e-05       1.371829920354e-06 
  485       2.570260764405e+03       1.809485910173e+01       0.000000000000e+00       9.310014045200e+01       8.515154408563e-09       4.698113472524e-05       1.374071440485e-06 
  486       2.551757824045e+03       1.820589036579e+01       0.000000000000e+00       9.209720003047e+01       8.489382971995e-09       4.664919846838e-05       1.376242341675e-06 
  487       2.533441722669e+03       1.831576444012e+01       0.000000000000e+00       9.107961837760e+01       8.463704934534e-09       4.631921539960e-05       1.378342399635e-06 
  488       2.515313931496e+03       1.842446184284e+01       0.000000000000e+00       9.004758800668e+01       8.438123976179e-09       4.599120423460e-05       1.380371401845e-06 
  489       2.497375896676e+03       1.853196300152e+01       0.000000000000e+00       8.900130577172e+01       8.412643613975e-09       4.566518256177e-05       1.382329147718e-06 
  490       2.479629039058e+03       1.863824825311e+01       0.000000000000e+00       8.794097289076e+01       8.387267197255e-09       4.534116682329e-05       1.384215448764e-06 
  491       2.462074753956e+03       1.874329784390e+01       0.000000000000e+00       8.686679496901e+01       8.361997902823e-09       4.501917229601e-05       1.386030128758e-06 
  492       2.444714410919e+03       1.884709192949e+01       0.000000000000e+00       8.577898202215e+01       8.336838730096e-09       4.469921307236e-05       1.387773023900e-06 
  493       2.427549353495e+03       1.894961057472e+01       0.000000000000e+00       8.467774849953e+01       8.311792496183e-09       4.438130204102e-05       1.389443982987e-06 
  494       2.410580899001e+03       1.905083375364e+01       0.000000000000e+00       8.356331330740e+01       8.286861830926e-09       4.406545086764e-05       1.391042867577e-06 
  495       2.393810338290e+03       1.915074134945e+01       0.000000000000e+00       8.243589983213e+01       8.262049171877e-09       4.375166997538e-05       1.392569552157e-06 
  496       2.377238935517e+03       1.924931315444e+01       0.000000000000e+00       8.129573596347e+01       8.237356759237e-09       4.343996852536e-05       1.394023924314e-06 
  497       2.360867927909e+03       1.934652886999e+01       0.000000000000e+00       8.014305411775e+01       8.212786630729e-09       4.313035439706e-05       1.395405884900e-06 
  498       2.344698525530e+03       1.944236810647e+01       0.000000000000e+00       7.897809126111e+01       8.188340616432e-09       4.282283416855e-05       1.396715348207e-06 
  499       2.328731911048e+03       1.953681038324e+01       0.000000000000e+00       7.780108893275e+01       8.164020333551e-09       4.251741309671e-05       1.397952242134e-06 
  500       2.312969239504e+03       1.962983512854e+01       0.000000000000e+00       7.661229326813e+01       8.139827181147e-09       4.221409509728e-05       1.399116508361e-06 
  501       2.297411638081e+03       1.972142167952e+01       0.000000000000e+00       7.541195502222e+01       8.115762334803e-09       4.191288272486e-05       1.400208102519e-06 
  502       2.282060205868e+03       1.981154928214e+01       0.000000000000e+00       7.420032959274e+01       8.091826741243e-09       4.161377715283e-05       1.401226994365e-06 
  503       2.266916013629e+03       1.990019709112e+01       0.000000000000e+00       7.297767704334e+01       8.068021112901e-09       4.131677815308e-05       1.402173167954e-06 
  504       2.251980103569e+03       1.998734416992e+01       0.000000000000e+00       7.174426212689e+01       8.044345922428e-09       4.102188407579e-05       1.403046621816e-06 
  505       2.237253489104e+03       2.007296949070e+01       0.000000000000e+00       7.050035430867e+01       8.020801397154e-09       4.072909182896e-05       1.403847369126e-06 
  506       2.222737154627e+03       2.015705193424e+01       0.000000000000e+00       6.924622778960e+01       7.997387513490e-09       4.043839685799e-05       1.404575437887e-06 
  507       2.208432055276e+03       2.023957028989e+01       0.000000000000e+00       6.798216152949e+01       7.974103991283e-09       4.014979312504e-05       1.405230871102e-06 
  508       2.194339116699e+03       2.032050325556e+01       0.000000000000e+00       6.670843927025e+01       7.950950288110e-09       3.986327308839e-05       1.405813726951e-06 
  509       2.180459234824e+03       2.039982943766e+01       0.000000000000e+00       6.542534955913e+01       7.927925593523e-09       3.957882768161e-05       1.406324078972e-06 
  510       2.166793275627e+03       2.047752735103e+01       0.000000000000e+00       6.413318577193e+01       7.905028823236e-09       3.929644629277e-05       1.406762016236e-06 
  511       2.153342074896e+03       2.055357541891e+01       0.000000000000e+00       6.283224613627e+01       7.882258613260e-09       3.901611674340e-05       1.407127643531e-06 
  512       2.140106438002e+03       2.062795197289e+01       0.000000000000e+00       6.152283375478e+01       7.859613313980e-09       3.873782526747e-05       1.407421081540e-06 
  513       2.127087139664e+03       2.070063525288e+01       0.000000000000e+00       6.020525662832e+01       7.837090984182e-09       3.846155649021e-05       1.407642467019e-06 
  514       2.114284923717e+03       2.077160340703e+01       0.000000000000e+00       5.887982767926e+01       7.814689385018e-09       3.818729340688e-05       1.407791952986e-06 
  515       2.101700502881e+03       2.084083449169e+01       0.000000000000e+00       5.754686477467e+01       7.792405973921e-09       3.791501736139e-05       1.407869708895e-06 
  516       2.089334558526e+03       2.090830647140e+01       0.000000000000e+00       5.620669074955e+01       7.770237898464e-09       3.764470802489e-05       1.407875920828e-06 
  517       2.077187740440e+03       2.097399721879e+01       0.000000000000e+00       5.485963343007e+01       7.748181990159e-09       3.737634337422e-05       1.407810791669e-06 
  518       2.065260666598e+03       2.103788451457e+01       0.000000000000e+00       5.350602565681e+01       7.726234758201e-09       3.710989967026e-05       1.407674541298e-06 
  519       2.053553922927e+03       2.109994604747e+01       0.000000000000e+00       5.214620530795e+01       7.704392383162e-09       3.684535143622e-05       1.407467406770e-06 
  520       2.042068063077e+03       2.116015941419e+01       0.000000000000e+00       5.078051532254e+01       7.682650710620e-09       3.658267143581e-05       1.407189642506e-06 
  521       2.030803608184e+03       2.121850211935e+01       0.000000000000e+00       4.940930372371e+01       7.661005244733e-09       3.632183065133e-05       1.406841520474e-06 
  522       2.019761046639e+03       2.127495157545e+01       0.000000000000e+00       4.803292364190e+01       7.639451141764e-09       3.606279826163e-05       1.406423330381e-06 
  523       2.008940833858e+03       2.132948510283e+01       0.000000000000e+00       4.665173333808e+01       7.617983203537e-09       3.580554162000e-05       1.405935379862e-06 
  524       1.998343392046e+03       2.138207992961e+01       0.000000000000e+00       4.526609622702e+01       7.596595870842e-09       3.555002623201e-05       1.405377994664e-06 
  525       1.987969109966e+03       2.143271319164e+01       0.000000000000e+00       4.387638090045e+01       7.575283216784e-09       3.529621573315e-05       1.404751518841e-06 
  526       1.977818342705e+03       2.148136193247e+01       0.000000000000e+00       4.248296115034e+01       7.554038940072e-09       3.504407186647e-05       1.404056314941e-06 
  527       1.967891411444e+03       2.152800310328e+01       0.000000000000e+00       4.108621599214e+01       7.532856358247e-09       3.479355446007e-05       1.403292764200e-06 
  528       1.958188603224e+03       2.157261356285e+01       0.000000000000e+00       3.968652968794e+01       7.511728400857e-09       3.454462140451e-05       1.402461266732e-06 
  529       1.948710170711e+03       2.161517007750e+01       0.000000000000e+00       3.828429176979e+01       7.490647602570e-09       3.429722863016e-05       1.401562241720e-06 
  530       1.939456331970e+03       2.165564932107e+01       0.000000000000e+00       3.687989706285e+01       7.469606096231e-09       3.405133008437e-05       1.400596127615e-06 
  531       1.930427248894e+03       2.169403152093e+01       0.000000000000e+00       3.547371214955e+01       7.448597575542e-09       3.380688862330e-05       1.399563303563e-06 
  532       1.921622962357e+03       2.173031150614e+01       0.000000000000e+00       3.406597370424e+01       7.427623315971e-09       3.356390922664e-05       1.398463849755e-06 
  533       1.913043454826e+03       2.176448796203e+01       0.000000000000e+00       3.265688741778e+01       7.406686468968e-09       3.332240710104e-05       1.397297777626e-06 
  534       1.904688671294e+03       2.179655981301e+01       0.000000000000e+00       3.124666131355e+01       7.385790119638e-09       3.308239687895e-05       1.396065107827e-06 
  535       1.896558519034e+03       2.182652622403e+01       0.000000000000e+00       2.983550575639e+01       7.364937284596e-09       3.284389260940e-05       1.394765870317e-06 
