# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_cdm            12:(.)rho_ncdm[0]        13:(.)p_ncdm[0]          14:(.)rho_lambda         15:(.)rho_ur             16:(.)rho_crit           17:(.)rho_tot            18:(.)p_tot              19:(.)p_tot_prime        20:gr.fac. D             21:gr.fac. f          
       1.364187568288e+02       1.023177344025e-02       1.110501817153e+03       2.068000322873e-01       1.305697454908e+04       9.501595597566e+01       1.794273210480e+06       4.162705270720e+02       9.812126379758e-04       6.402293440300e-03       3.462464819754e-02       3.021328068821e-04       5.923601046986e-05       3.446454986861e-08       4.559318067622e-04       4.276625335401e-02       4.276625335401e-02       5.382496941660e-04      -3.269068470853e-06       9.577842747123e-03       9.726864695962e-01 
       1.349495557000e+02       1.040269326136e-02       1.117664474872e+03       2.034513654613e-01       1.304981189136e+04       9.599010327152e+01       1.774116128598e+06       4.179701434299e+02       9.399185965014e-04       6.199132332821e-03       3.352591975914e-02       2.907089025242e-04       5.654501787398e-05       3.446454986861e-08       4.367440525393e-04       4.139245810807e-02       4.139245810807e-02       5.153981030043e-04      -3.113104021079e-06       9.678522006410e-03       9.729526670205e-01 
       1.334960624119e+02       1.057642611491e-02       1.124867177742e+03       2.001573542716e-01       1.304260918849e+04       9.697391101712e+01       1.754179579429e+06       4.196716381661e+02       9.003624024571e-04       6.002418045685e-03       3.246205677768e-02       2.797309693984e-04       5.397415191707e-05       3.446454986861e-08       4.183638092349e-04       4.006296646901e-02       4.006296646901e-02       4.935150912645e-04      -2.964576738420e-06       9.780287412062e-03       9.732160718758e-01 
       1.320581090256e+02       1.075301791948e-02       1.132110134113e+03       1.969170954824e-01       1.303536623212e+04       9.796746945806e+01       1.734461181302e+06       4.213749959871e+02       8.624709190516e-04       5.811946004832e-03       3.143195288328e-02       2.691811285387e-04       5.151813744291e-05       3.446454986861e-08       4.007570929929e-04       3.877634249324e-02       3.877634249324e-02       4.725596769079e-04      -2.823132084751e-06       9.883150671544e-03       9.734767110964e-01 
       1.306355293975e+02       1.093251534098e-02       1.139393553487e+03       1.937297010682e-01       1.302808281274e+04       9.897086958489e+01       1.714958578090e+06       4.230802016795e+02       8.261740874339e-04       5.627518127860e-03       3.043453681393e-02       2.590422320494e-04       4.917192764529e-05       3.446454986861e-08       3.838913501572e-04       3.753119707598e-02       3.753119707598e-02       4.524926089591e-04      -2.688432424488e-06       9.987123618445e-03       9.737346113987e-01 
       1.292281591604e+02       1.111496580461e-02       1.146717646515e+03       1.905942979504e-01       1.302075871971e+04       9.998420313750e+01       1.695669438940e+06       4.247872401099e+02       7.914047971586e-04       5.448942618025e-03       2.946877130156e-02       2.492978328178e-04       4.693069429545e-05       3.446454986861e-08       3.677353970829e-04       3.632618641120e-02       3.632618641120e-02       4.332762944927e-04      -2.560156218310e-06       1.009221821381e-02       9.739897992843e-01 
       1.278358357042e+02       1.130041750697e-02       1.154082625012e+03       1.875100277389e-01       1.301339374122e+04       1.010075626093e+02       1.676591457998e+06       4.264960962258e+02       7.580987621034e-04       5.276033764785e-03       2.853365199322e-02       2.399321554902e-04       4.478981838438e-05       3.446454986861e-08       3.522593624793e-04       3.516001050263e-02       3.516001050263e-02       4.148747286954e-04      -2.437997255391e-06       1.019844654752e-02       9.742423010423e-01 
       1.264583981577e+02       1.148891942900e-02       1.161488701955e+03       1.844760464785e-01       1.300598766427e+04       1.020410412516e+02       1.657722354147e+06       4.282067550553e+02       7.261944016087e-04       5.108611750667e-03       2.762820640667e-02       2.309300686605e-04       4.274488116243e-05       3.446454986861e-08       3.374346321803e-04       3.403141172433e-02       3.403141172433e-02       3.972534278756e-04      -2.321663922284e-06       1.030582083966e-02       9.744921427477e-01 
       1.250956873694e+02       1.168052134863e-02       1.168936091499e+03       1.814915243995e-01       1.299854027473e+04       1.030847330778e+02       1.639059870740e+06       4.299192017082e+02       6.956327266180e-04       4.946502464264e-03       2.675149291898e-02       2.222770582192e-04       4.079165555954e-05       3.446454986861e-08       3.232337962383e-04       3.293917342887e-02       3.293917342887e-02       3.803793652951e-04      -2.210878506721e-06       1.041435344197e-02       9.747393502634e-01 
       1.237475458892e+02       1.187527385334e-02       1.176425008974e+03       1.785556456731e-01       1.299105135726e+04       1.041387328677e+02       1.620601775339e+06       4.316334213758e+02       6.663572306122e-04       4.789537319171e-03       2.590259978735e-02       2.139592018143e-04       3.892609796986e-05       3.446454986861e-08       3.096305982451e-04       3.188211860174e-02       3.188211860174e-02       3.642209097057e-04      -2.105376534643e-06       1.052405683921e-02       9.749839492435e-01 
       1.224138179508e+02       1.207322835392e-02       1.183955670898e+03       1.756676081707e-01       1.298352069533e+04       1.052031361715e+02       1.602345859455e+06       4.333493993314e+02       6.383137851318e-04       4.637553078656e-03       2.508064420090e-02       2.059631443782e-04       3.714434038551e-05       3.446454986861e-08       2.965998867858e-04       3.085910856040e-02       3.085910856040e-02       3.487477664748e-04      -2.004906138883e-06       1.063494365063e-02       9.752259651303e-01 
       1.210943494530e+02       1.227443709758e-02       1.191528294980e+03       1.728266232278e-01       1.297594807125e+04       1.062780393145e+02       1.584289938295e+06       4.350671209306e+02       6.114505396978e-04       4.490391685909e-03       2.428477136257e-02       1.982760746751e-04       3.544268286465e-05       3.446454986861e-08       2.841175689352e-04       2.986904169633e-02       2.986904169633e-02       3.339309211924e-04      -1.909227457986e-06       1.074702663142e-02       9.754654231575e-01 
       1.197889879421e+02       1.247895318128e-02       1.199143100128e+03       1.700319154127e-01       1.296833326610e+04       1.073635394008e+02       1.566431850508e+06       4.367865716114e+02       5.857178259428e-04       4.347900099662e-03       2.351415360021e-02       1.908857028263e-04       3.381758631975e-05       3.446454986861e-08       2.721605657117e-04       2.891085225891e-02       2.891085225891e-02       3.197425856547e-04      -1.818112063721e-06       1.086031867411e-02       9.757023483524e-01 
       1.184975825944e+02       1.268683056606e-02       1.206800306457e+03       1.672827222978e-01       1.296067605977e+04       1.084597343175e+02       1.548769457932e+06       4.385077368950e+02       5.610680657779e-04       4.209930135041e-03       2.276798950583e-02       1.837802387732e-04       3.226566561247e-05       3.446454986861e-08       2.607067694057e-04       2.798350917938e-02       2.798350917938e-02       3.061561461238e-04      -1.731342415918e-06       1.097483281015e-02       9.759367655352e-01 
       1.172199841989e+02       1.289812409084e-02       1.214500135291e+03       1.645782942368e-01       1.295297623094e+04       1.095667227391e+02       1.531300645350e+06       4.402306023853e+02       5.374556834242e-04       4.076338309452e-03       2.204550310214e-02       1.769483716372e-04       3.078368294231e-05       3.446454986861e-08       2.497350027041e-04       2.708601493391e-02       2.708601493391e-02       2.931461137686e-04      -1.648711343322e-06       1.109058221135e-02       9.761686993197e-01 
       1.159560451396e+02       1.311288948645e-02       1.222242809174e+03       1.619178941443e-01       1.294523355706e+04       1.106846041315e+02       1.514023320241e+06       4.419551537696e+02       5.148370211455e-04       3.946985693373e-03       2.134594303559e-02       1.703792499412e-04       2.936854151647e-05       3.446454986861e-08       2.392249795347e-04       2.621740444413e-02       2.621740444413e-02       2.806880771933e-04      -1.570021549218e-06       1.120758019137e-02       9.763981741166e-01 
       1.147056193788e+02       1.333118339061e-02       1.230028551875e+03       1.593007972804e-01       1.293744781435e+04       1.118134787559e+02       1.496935412541e+06       4.436813768190e+02       4.931702585285e-04       3.821737765869e-03       2.066858179501e-02       1.640624626536e-04       2.801727948915e-05       3.446454986861e-08       2.291572675584e-04       2.537674401417e-02       2.537674401417e-02       2.687586569683e-04      -1.495085140653e-06       1.132584020731e-02       9.766252141315e-01 
       1.134685624404e+02       1.355306336242e-02       1.237857588395e+03       1.567262910385e-01       1.292961877783e+04       1.129534476732e+02       1.480034874401e+06       4.454092573879e+02       4.724153351598e-04       3.700464274698e-03       2.001271495500e-02       1.579880210236e-04       2.672706415877e-05       3.446454986861e-08       2.195132522405e-04       2.456313030267e-02       2.456313030267e-02       2.573354620757e-04      -1.423723180115e-06       1.144537586121e-02       9.768498433678e-01 
       1.122447313926e+02       1.377858789714e-02       1.245730144974e+03       1.541936747372e-01       1.292174622126e+04       1.141046127475e+02       1.463319679950e+06       4.471387814148e+02       4.525338765562e-04       3.583039100853e-03       1.937766044339e-02       1.521463411717e-04       2.549518641231e-05       3.446454986861e-08       2.102751024335e-04       2.377568932895e-02       2.377568932895e-02       2.463970481923e-04      -1.355765258603e-06       1.156620090161e-02       9.770720856289e-01 
       1.110339848320e+02       1.400781644185e-02       1.253646449096e+03       1.517022594158e-01       1.291382991713e+04       1.152670766509e+02       1.446787825059e+06       4.488699349224e+02       4.334891232134e-04       3.469340127406e-03       1.876275783189e-02       1.465282274062e-04       2.431905540628e-05       3.446454986861e-08       2.014257374081e-04       2.301357551187e-02       2.301357551187e-02       2.359228777302e-04      -1.291049089067e-06       1.168832922517e-02       9.772919645163e-01 
       1.098361828668e+02       1.424080941069e-02       1.261606729498e+03       1.492513676336e-01       1.290586963673e+04       1.164409428665e+02       1.430437327112e+06       4.506027040174e+02       4.152458626398e-04       3.359249112509e-03       1.816736764929e-02       1.411248562339e-04       2.319619347426e-05       3.446454986861e-08       1.929487952728e-04       2.227597074049e-02       2.227597074049e-02       2.258932815619e-04      -1.229420119240e-06       1.181177487824e-02       9.775095034328e-01 
       1.086511871010e+02       1.447762820036e-02       1.269611216175e+03       1.468403332719e-01       1.289786515005e+04       1.176263156930e+02       1.414266224772e+06       4.523370748912e+02       3.977703642511e-04       3.252651566433e-03       1.759087071643e-02       1.359277610356e-04       2.212423125146e-05       3.446454986861e-08       1.848286027212e-04       2.156208347542e-02       2.156208347542e-02       2.162894223590e-04      -1.170731162940e-06       1.193655205844e-02       9.777247255841e-01 
       1.074788606181e+02       1.471833520661e-02       1.277660140389e+03       1.444685013412e-01       1.288981622584e+04       1.188233002485e+02       1.398272577756e+06       4.540730338193e+02       3.810303170045e-04       3.149436632497e-03       1.703266750228e-02       1.309288173808e-04       2.110090300715e-05       3.446454986861e-08       1.770501460534e-04       2.087114787977e-02       2.087114787977e-02       2.070932594766e-04      -1.114842048961e-06       1.206267511635e-02       9.779376539769e-01 
       1.063190679657e+02       1.496299384009e-02       1.285753734675e+03       1.421352277897e-01       1.288172263156e+04       1.200320024739e+02       1.382454466611e+06       4.558105671621e+02       3.649947696578e-04       3.049496971787e-03       1.649217750048e-02       1.261202289516e-04       2.012404217606e-05       3.446454986861e-08       1.695990434165e-04       2.020242297884e-02       2.020242297884e-02       1.982875153176e-04      -1.061619286705e-06       1.219015855712e-02       9.781483114231e-01 
       1.051716751393e+02       1.521166854282e-02       1.293892232845e+03       1.398398793173e-01       1.287358413338e+04       1.212525291373e+02       1.366809992488e+06       4.575496613646e+02       3.496340735428e-04       2.952728651525e-03       1.596883862559e-02       1.214945140533e-04       1.919157708045e-05       3.446454986861e-08       1.624615182137e-04       1.955519184748e-02       1.955519184748e-02       1.898556431161e-04      -1.010935747764e-06       1.231901704214e-02       9.783567205411e-01 
       1.040365495671e+02       1.546442480534e-02       1.302075870000e+03       1.375818331910e-01       1.286540049623e+04       1.224849878375e+02       1.351337276923e+06       4.592903029567e+02       3.349198277463e-04       2.859031036987e-03       1.546210662860e-02       1.170444926851e-04       1.830152683466e-05       3.446454986861e-08       1.556243736321e-04       1.892876082420e-02       1.892876082420e-02       1.817817960776e-04      -9.626703626902e-07       1.244926539076e-02       9.785629037528e-01 
       1.029135600950e+02       1.572132918341e-02       1.310304882534e+03       1.353604770651e-01       1.285717148370e+04       1.237294870077e+02       1.336034461623e+06       4.610324785530e+02       3.208248265995e-04       2.768306686844e-03       1.497145453089e-02       1.127632741488e-04       1.745199742447e-05       3.446454986861e-08       1.490749682428e-04       1.832245875128e-02       1.832245875128e-02       1.740507978220e-04      -9.167078322221e-07       1.258091858192e-02       9.787668832886e-01 
       1.018025769707e+02       1.598244931528e-02       1.318579508142e+03       1.331752088033e-01       1.284889685809e+04       1.249861359190e+02       1.320899708243e+06       4.627761748533e+02       3.073230093757e-04       2.680461251832e-03       1.449637207623e-02       1.086442451717e-04       1.664117795387e-05       3.446454986861e-08       1.428011926276e-04       1.773563623979e-02       1.773563623979e-02       1.666481140718e-04      -8.729383522825e-07       1.271399175592e-02       9.789686811875e-01 
       1.007034718295e+02       1.624785393970e-02       1.326899985825e+03       1.310254363050e-01       1.284057638041e+04       1.262550446845e+02       1.305931198179e+06       4.645213786420e+02       2.943894121063e-04       2.595403376626e-03       1.403636520012e-02       1.046810585240e-04       1.586733705209e-05       3.446454986861e-08       1.367914469897e-04       1.716766495892e-02       1.716766495892e-02       1.595598255342e-04      -8.312573520899e-07       1.284850021618e-02       9.791683192968e-01 
       9.961611767880e+01       1.651761291343e-02       1.335266555899e+03       1.289105773341e-01       1.283220981033e+04       1.275363242626e+02       1.291127132355e+06       4.662680767888e+02       2.820001214239e-04       2.513044604841e-03       1.359095551598e-02       1.008676221075e-04       1.512881943421e-05       3.446454986861e-08       1.310346197061e-04       1.661793694860e-02       1.661793694860e-02       1.527726019277e-04      -7.915652447564e-07       1.298445943093e-02       9.793658192749e-01 
       9.854038888394e+01       1.679179722942e-02       1.343679460004e+03       1.268300593506e-01       1.282379690623e+04       1.288300864605e+02       1.276485731014e+06       4.680162562484e+02       2.701322303479e-04       2.433299287038e-03       1.315967981766e-02       9.719808849880e-05       1.442404260867e-05       3.446454986861e-08       1.255200667832e-04       1.608586395487e-02       1.608586395487e-02       1.462736771025e-04      -7.537671897762e-07       1.312188503505e-02       9.795612025926e-01 
       9.747616115339e+01       1.707047903566e-02       1.352138941108e+03       1.247833193458e-01       1.281533742512e+04       1.301364439375e+02       1.262005233511e+06       4.697659040604e+02       2.587637959313e-04       2.356084491654e-03       1.274208959772e-02       9.366684492565e-05       1.375149372560e-05       3.446454986861e-08       1.202375921767e-04       1.557087678696e-02       1.557087678696e-02       1.400508252117e-04      -7.177728668379e-07       1.326079283182e-02       9.797544905317e-01 
       9.642331152449e+01       1.735373165350e-02       1.360645243513e+03       1.227698036800e-01       1.280683112272e+04       1.314555102091e+02       1.247683898110e+06       4.715170073494e+02       2.478737986894e-04       2.281319918755e-03       1.233775058102e-02       9.026850365927e-05       1.310972655995e-05       3.446454986861e-08       1.151774289400e-04       1.507242469561e-02       1.507242469561e-02       1.340923378865e-04      -6.834962604198e-07       1.340119879476e-02       9.799457041888e-01 
       9.538171834921e+01       1.764162959690e-02       1.369198612868e+03       1.207889679228e-01       1.279827775336e+04       1.327873996497e+02       1.233520001780e+06       4.732695533252e+02       2.374421037363e-04       2.208927816529e-03       1.194624227307e-02       8.699789280557e-05       1.249735862369e-05       3.446454986861e-08       1.103302211651e-04       1.458997477185e-02       1.458997477185e-02       1.283870023743e-04      -6.508554546533e-07       1.354311906945e-02       9.801348644749e-01 
       9.435126128013e+01       1.793424859207e-02       1.377799296170e+03       1.188402766970e-01       1.278967707006e+04       1.341322274960e+02       1.219511839996e+06       4.750235292823e+02       2.274494235567e-04       2.138832900429e-03       1.156715752273e-02       8.385004747794e-05       1.191306840158e-05       3.446454986861e-08       1.056870066851e-04       1.412301136543e-02       1.412301136543e-02       1.229240805990e-04      -6.197724379656e-07       1.368656997542e-02       9.803219921175e-01 
       9.333182125649e+01       1.823166559673e-02       1.386447541775e+03       1.169232035245e-01       1.278102882445e+04       1.354901098507e+02       1.205657726542e+06       4.767789226004e+02       2.178772823447e-04       2.070962274876e-03       1.120010209882e-02       8.082020133610e-05       1.135559270535e-05       3.446454986861e-08       1.012392005027e-04       1.367103552243e-02       1.367103552243e-02       1.176932891046e-04      -5.901729170334e-07       1.383156800796e-02       9.805071076607e-01 
       9.232328049048e+01       1.853395882035e-02       1.395143599406e+03       1.150372306750e-01       1.277233276682e+04       1.368611636850e+02       1.191955993316e+06       4.785357207439e+02       2.087079818432e-04       2.005245357457e-03       1.084469428012e-02       7.790377847554e-05       1.082372414112e-05       3.446454986861e-08       9.697857891819e-05       1.323356444137e-02       1.323356444137e-02       1.126847798450e-04      -5.619861396057e-07       1.397812984006e-02       9.806902314670e-01 
       9.132552245359e+01       1.884120774474e-02       1.403887720156e+03       1.131818490177e-01       1.276358864607e+04       1.382455068423e+02       1.178404990131e+06       4.802939112621e+02       1.999245686209e-04       1.941613805516e-03       1.050056445840e-02       7.509638565296e-05       1.031630868549e-05       3.446454986861e-08       9.289726432339e-05       1.281013094707e-02       1.281013094707e-02       1.078891217837e-04      -5.351447257698e-07       1.412627232433e-02       9.808713837165e-01 
       9.033843186319e+01       1.915349314425e-02       1.412680156501e+03       1.113565578754e-01       1.275479620973e+04       1.396432580410e+02       1.165003084531e+06       4.820534817889e+02       1.915108027267e-04       1.880001445086e-03       1.016735475403e-02       7.239380483364e-05       9.832243365388e-06       3.446454986861e-08       8.898771063710e-05       1.240028298187e-02       1.240028298187e-02       1.032972832701e-04      -5.095845072601e-07       1.427601249492e-02       9.810505844106e-01 
       8.936189466916e+01       1.947089710704e-02       1.421521162301e+03       1.095608648812e-01       1.274595520393e+04       1.410545368775e+02       1.151748661595e+06       4.838144200431e+02       1.834511276628e-04       1.820344202067e-03       9.844718643830e-03       6.979198604738e-05       9.370474037496e-06       3.446454986861e-08       8.524268935267e-05       1.200358311351e-02       1.200358311351e-02       9.890061515947e-05      -4.852443744256e-07       1.442736756944e-02       9.812278533720e-01 
       8.839579804075e+01       1.979350305670e-02       1.430410992816e+03       1.077942858372e-01       1.273706537341e+04       1.424794638290e+02       1.138640123753e+06       4.855767138278e+02       1.757306416224e-04       1.762580035595e-03       9.532320600668e-03       6.728704054000e-05       8.929993262949e-06       3.446454986861e-08       8.165527617302e-05       1.161960805915e-02       1.161960805915e-02       9.469083464487e-05      -4.620661304892e-07       1.458035495101e-02       9.814032102446e-01 
       8.744003035352e+01       2.012139577338e-02       1.439349904704e+03       1.060563445767e-01       1.272812646153e+04       1.439181602567e+02       1.125675890601e+06       4.873403510306e+02       1.683350699362e-04       1.706648873522e-03       9.229835744556e-03       6.487523420820e-05       8.509838273226e-06       3.446454986861e-08       7.821883820800e-05       1.124794822498e-02       1.124794822498e-02       9.066000977144e-05      -4.399943527531e-07       1.473499223022e-02       9.815766744970e-01 
       8.649448117647e+01       2.045466141621e-02       1.448338156037e+03       1.043465728281e-01       1.271913821019e+04       1.453707484080e+02       1.112854398713e+06       4.891053196235e+02       1.612507386807e-04       1.652492549939e-03       8.936949504773e-03       6.255298130587e-05       8.109089023413e-06       3.446454986861e-08       7.492702171070e-05       1.088820726096e-02       1.088820726096e-02       8.680054460401e-05      -4.189762604185e-07       1.489129718712e-02       9.817482654219e-01 
       8.555904125924e+01       2.079338754592e-02       1.457376006304e+03       1.026645100807e-01       1.271010035993e+04       1.468373514196e+02       1.100174101464e+06       4.908716076627e+02       1.544645493950e-04       1.600054744694e-03       8.653357292732e-03       6.031683841056e-05       7.726866329086e-06       3.446454986861e-08       7.177374032976e-05       1.054000163011e-02       1.054000163011e-02       8.310516502079e-05      -3.989615887030e-07       1.504928779334e-02       9.819180021357e-01 
       8.463360251955e+01       2.113766314703e-02       1.466463716417e+03       1.010097034544e-01       1.270101264981e+04       1.483180933199e+02       1.087633468850e+06       4.926392032883e+02       1.479639548631e-04       1.549280924813e-03       8.378764185216e-03       5.816349863916e-05       7.362330083271e-06       3.446454986861e-08       6.875316385607e-05       1.020296019194e-02       1.020296019194e-02       7.956690510645e-05      -3.799024689571e-07       1.520898221406e-02       9.820859035836e-01 
       8.371805803063e+01       2.148757865145e-02       1.475601548724e+03       9.938170756976e-02       1.269187481751e+04       1.498130990316e+02       1.075230987307e+06       4.944080947244e+02       1.417369359149e-04       1.500118287797e-03       8.112884617675e-03       5.608978610264e-05       7.014677550077e-06       3.446454986861e-08       6.585970744317e-05       9.876723799482e-03       9.876723799482e-03       7.617909411957e-05      -3.617533144927e-07       1.537039881017e-02       9.822519885384e-01 
       8.281230200892e+01       2.184322596212e-02       1.484789767013e+03       9.778008442202e-02       1.268268659922e+04       1.513224943740e+02       1.062965159538e+06       4.961782702790e+02       1.357719792036e-04       1.452515706700e-03       7.855442087253e-03       5.409265058958e-05       6.683141731739e-06       3.446454986861e-08       6.308802128118e-05       9.560944909577e-03       9.560944909577e-03       7.293534401013e-05      -3.444707118514e-07       1.553355614035e-02       9.824162755995e-01 
       8.191622980186e+01       2.220469847634e-02       1.494028636521e+03       9.620440325600e-02       1.267344772971e+04       1.528464060654e+02       1.050834504338e+06       4.979497183435e+02       1.300580559179e-04       1.406423676968e-03       7.606168865233e-03       5.216916246913e-05       6.366989805936e-06       3.446454986861e-08       6.043298070536e-05       9.255287205842e-03       9.255287205842e-03       6.982953746384e-05      -3.280133172537e-07       1.569847296321e-02       9.825787831976e-01 
       8.102973787575e+01       2.257209111057e-02       1.503318423942e+03       9.465424044400e-02       1.266415794229e+04       1.543849617253e+02       1.038837556423e+06       4.997224273926e+02       1.245846013911e-04       1.361794264951e-03       7.364805718613e-03       5.031650780429e-05       6.065521630415e-06       3.446454986861e-08       5.788967672100e-05       8.959425234030e-03       8.959425234030e-03       6.685581645124e-05      -3.123417579820e-07       1.586516823940e-02       9.827395295932e-01 
       8.015272380382e+01       2.294550032521e-02       1.512659397433e+03       9.312917936547e-02       1.265481696880e+04       1.559382898766e+02       1.026972866257e+06       5.014963859845e+02       1.193414955669e-04       1.318581058058e-03       7.131101640517e-03       4.853198366657e-05       5.778068312029e-06       3.446454986861e-08       5.545340692693e-05       8.673044049286e-03       8.673044049286e-03       6.400857126010e-05      -2.974185384615e-07       1.603366113387e-02       9.828985328779e-01 
       7.928508625438e+01       2.332502414907e-02       1.522051826625e+03       9.162881028884e-02       1.264542453960e+04       1.575065199474e+02       1.015238999885e+06       5.032715827603e+02       1.143190442889e-04       1.276739116486e-03       6.904813589159e-03       4.681299364382e-05       5.503990837460e-06       3.446454986861e-08       5.311966682116e-05       8.395838874948e-03       8.395838874948e-03       6.128242999095e-05      -2.832079508160e-07       1.620397101799e-02       9.830558109773e-01 
       7.842672497913e+01       2.371076220545e-02       1.531495982627e+03       9.015273025540e-02       1.263598038360e+04       1.590897822732e+02       1.003634538770e+06       5.050480064439e+02       1.095079613763e-04       1.236224926487e-03       6.685706235085e-03       4.515704353309e-05       5.242678763005e-06       3.446454986861e-08       5.088414147229e-05       8.127514772504e-03       8.127514772504e-03       5.867224849601e-05      -2.696759896850e-07       1.637611747183e-02       9.832113816501e-01 
       7.757754080156e+01       2.410281573811e-02       1.540992138037e+03       8.870054296520e-02       1.262648422819e+04       1.606882080985e+02       9.921580796211e+05       5.068256458418e+02       1.048993514545e-04       1.196996355117e-03       6.473551716448e-03       4.356173721079e-05       4.993548960889e-06       3.446454986861e-08       4.874269754156e-05       7.867786322321e-03       7.867786322321e-03       5.617310074303e-05      -2.567902710987e-07       1.655012028638e-02       9.833652624893e-01 
       7.673743560550e+01       2.450128763693e-02       1.550540566951e+03       8.727185866488e-02       1.261693579928e+04       1.623019295788e+02       9.808082342352e+05       5.086044898429e+02       1.004846935078e-04       1.159012606415e-03       6.268129402038e-03       4.202477267291e-05       4.756044419710e-06       3.446454986861e-08       4.669137564052e-05       7.616377314824e-03       7.616377314824e-03       5.378026958595e-05      -2.445199552181e-07       1.672599946582e-02       9.835174709245e-01 
       7.590631232378e+01       2.490628246537e-02       1.560141544967e+03       8.586629403754e-02       1.260733482126e+04       1.639310797817e+02       9.695836293345e+05       5.103845274184e+02       9.625582512528e-05       1.122234178981e-03       6.069225661837e-03       4.054393823800e-05       4.529633096703e-06       3.446454986861e-08       4.472638301041e-05       7.373020451742e-03       7.373020451742e-03       5.148923792540e-05      -2.328356727553e-07       1.690377522984e-02       9.836680242213e-01 
       7.508407492701e+01       2.531790648764e-02       1.569795349195e+03       8.448347209439e-02       1.259768101703e+04       1.655757926888e+02       9.584829064067e+05       5.121657476212e+02       9.220492740847e-05       1.086622824897e-03       5.876633644852e-03       3.911710890640e-05       4.313806819609e-06       3.446454986861e-08       4.284408650958e-05       7.137457057123e-03       7.137457057123e-03       4.929568024242e-05      -2.217094548991e-07       1.708346801596e-02       9.838169394835e-01 
       7.427062841251e+01       2.573626769564e-02       1.579502258266e+03       8.312302206835e-02       1.258797410796e+04       1.672362031970e+02       9.475047215468e+05       5.139481395861e+02       8.832451051494e-05       1.052141509947e-03       5.690153063999e-03       3.774224286897e-05       4.108080236044e-06       3.446454986861e-08       4.104100589607e-05       6.909436797776e-03       6.909436797776e-03       4.719545448985e-05      -2.111146665790e-07       1.726509848181e-02       9.839642336547e-01 
       7.346587879328e+01       2.616147583785e-02       1.589262552341e+03       8.178457930951e-02       1.257821381389e+04       1.689124471197e+02       9.366477453010e+05       5.157316925292e+02       8.460739981003e-05       1.018754375106e-03       5.509589987816e-03       3.641737815930e-05       3.911989808318e-06       3.446454986861e-08       3.931380739288e-05       6.688717412834e-03       6.688717412834e-03       4.518459432609e-05      -2.010259429078e-07       1.744868750763e-02       9.841099235169e-01 
       7.266973308720e+01       2.659364244777e-02       1.599076513116e+03       8.046778518230e-02       1.256839985311e+04       1.706046611875e+02       9.259106625121e+05       5.175163957479e+02       8.104672260146e-05       9.864266992461e-04       5.334756638780e-03       3.514062944324e-05       3.725092851789e-06       3.446454986861e-08       3.765929752400e-05       6.475064452144e-03       6.475064452144e-03       4.325930167707e-05      -1.914191286522e-07       1.763425619854e-02       9.842540256922e-01 
       7.188209930626e+01       2.703288087221e-02       1.608944423831e+03       7.917228696451e-02       1.255853194240e+04       1.723129830499e+02       9.152921721667e+05       5.193022386205e+02       7.763589543216e-05       9.551248630315e-04       5.165471198028e-03       3.391018494033e-05       3.546966614874e-06       3.446454986861e-08       3.607441720992e-05       6.268251023191e-03       6.268251023191e-03       4.141593961236e-05      -1.822712205869e-07       1.782182588704e-02       9.843965566459e-01 
       7.110288644591e+01       2.747930630166e-02       1.618866569282e+03       7.789773774806e-02       1.254860979695e+04       1.740375512756e+02       9.047909872434e+05       5.210892106058e+02       7.436861190787e-05       9.248163139524e-04       5.001557616273e-03       3.272430347127e-05       3.377207398941e-06       3.446454986861e-08       3.455623611158e-05       6.068057546266e-03       6.068057546266e-03       3.965102552222e-05      -1.735603125941e-07       1.801141813543e-02       9.845375326851e-01 
       7.033200447460e+01       2.793303580009e-02       1.628843235824e+03       7.664379634140e-02       1.253863313041e+04       1.757785053534e+02       8.944058345634e+05       5.228773012431e+02       7.123883103707e-05       8.954695324734e-04       4.842845430723e-03       3.158131162656e-05       3.215429716388e-06       3.446454986861e-08       3.310194721235e-05       5.874271517622e-03       5.874271517622e-03       3.796122458299e-05      -1.652655433787e-07       1.820305473830e-02       9.846769699600e-01 
       6.956936432331e+01       2.839418833465e-02       1.638874711383e+03       7.541012717367e-02       1.252860165485e+04       1.775359856927e+02       8.841354546425e+05       5.246665001518e+02       6.824076606157e-05       8.670539992543e-04       4.689169587804e-03       3.047960105103e-05       3.061265485252e-06       3.446454986861e-08       3.170886162807e-05       5.686687280349e-03       5.686687280349e-03       3.634334349860e-05      -1.573670466740e-07       1.839675772500e-02       9.848148844672e-01 
       6.881487787533e+01       2.886288480756e-02       1.648961285463e+03       7.419640020045e-02       1.251851508077e+04       1.793101336240e+02       8.739786015442e+05       5.264567970311e+02       6.536887375716e-05       8.395401634117e-04       4.540370271512e-03       2.941762583955e-05       2.914363258810e-06       3.446454986861e-08       3.037440363548e-05       5.505105802706e-03       5.505105802706e-03       3.479432450649e-05      -1.498459038191e-07       1.859254936222e-02       9.849512920476e-01 
