# total [l(l+1)/2pi] C_l's (units: [microK]^2)
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (d), these are C_l^dd for the deflection field.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:BB                     5:TE                     6:dd                     7:dT                     8:dE                 
  421       1.733216853554e+03       2.054960962295e+01       0.000000000000e+00      -3.796514967561e+01       2.322401635447e-08       1.569026087621e-05       2.005248032836e-06 
  422       1.736893281328e+03       2.044788167440e+01       0.000000000000e+00      -3.951724256530e+01       2.314705456408e-08       1.543197488161e-05       1.995652189271e-06 
  423       1.740879515952e+03       2.034277338060e+01       0.000000000000e+00      -4.104364380711e+01       2.307039721648e-08       1.517643002730e-05       1.985896493071e-06 
  424       1.745168292209e+03       2.023432776324e+01       0.000000000000e+00      -4.254349529603e+01       2.299401633060e-08       1.492348753552e-05       1.975982232810e-06 
  425       1.749752143751e+03       2.012258912785e+01       0.000000000000e+00      -4.401592971898e+01       2.291788155275e-08       1.467300259316e-05       1.965910744600e-06 
  426       1.754623401787e+03       2.000760307201e+01       0.000000000000e+00      -4.546007051600e+01       2.284196010253e-08       1.442482427025e-05       1.955683412559e-06 
  427       1.759774807314e+03       1.988941820532e+01       0.000000000000e+00      -4.687513753539e+01       2.276622562415e-08       1.417882902047e-05       1.945301592380e-06 
  428       1.765201373424e+03       1.976809135693e+01       0.000000000000e+00      -4.826076803697e+01       2.269068551832e-08       1.393502323587e-05       1.934766376741e-06 
  429       1.770898583773e+03       1.964368256138e+01       0.000000000000e+00      -4.961670653362e+01       2.261535535487e-08       1.369344575374e-05       1.924078818875e-06 
  430       1.776861783849e+03       1.951625337214e+01       0.000000000000e+00      -5.094270011477e+01       2.254025011129e-08       1.345413472651e-05       1.913240008732e-06 
  431       1.783086180061e+03       1.938586687101e+01       0.000000000000e+00      -5.223849847700e+01       2.246538415142e-08       1.321712760504e-05       1.902251073306e-06 
  432       1.789566838829e+03       1.925258767748e+01       0.000000000000e+00      -5.350385395463e+01       2.239077120394e-08       1.298246112165e-05       1.891113176966e-06 
  433       1.796298685672e+03       1.911648195802e+01       0.000000000000e+00      -5.473852155041e+01       2.231642434059e-08       1.275017127316e-05       1.879827521784e-06 
  434       1.803276504295e+03       1.897761743552e+01       0.000000000000e+00      -5.594225896614e+01       2.224235595410e-08       1.252029330377e-05       1.868395347867e-06 
  435       1.810494935678e+03       1.883606339858e+01       0.000000000000e+00      -5.711482663327e+01       2.216857773588e-08       1.229286168783e-05       1.856817933690e-06 
  436       1.817948477168e+03       1.869189071089e+01       0.000000000000e+00      -5.825598774356e+01       2.209510065343e-08       1.206791011257e-05       1.845096596429e-06 
  437       1.825631481561e+03       1.854517182056e+01       0.000000000000e+00      -5.936550827972e+01       2.202193492751e-08       1.184547146066e-05       1.833232692292e-06 
  438       1.833538156196e+03       1.839598076952e+01       0.000000000000e+00      -6.044315704600e+01       2.194909000897e-08       1.162557779274e-05       1.821227616861e-06 
  439       1.841662562041e+03       1.824439320283e+01       0.000000000000e+00      -6.148870569888e+01       2.187657455542e-08       1.140826032974e-05       1.809082805422e-06 
  440       1.849998612784e+03       1.809048637805e+01       0.000000000000e+00      -6.250192877765e+01       2.180439640751e-08       1.119354943523e-05       1.796799733306e-06 
  441       1.858540073915e+03       1.793433917459e+01       0.000000000000e+00      -6.348260373506e+01       2.173256256501e-08       1.098147459756e-05       1.784379916230e-06 
  442       1.867280561824e+03       1.777603210308e+01       0.000000000000e+00      -6.443051096797e+01       2.166107916263e-08       1.077206441198e-05       1.771824910630e-06 
  443       1.876213542882e+03       1.761564731468e+01       0.000000000000e+00      -6.534543384796e+01       2.158995144547e-08       1.056534656260e-05       1.759136314010e-06 
  444       1.885332332532e+03       1.745326861050e+01       0.000000000000e+00      -6.622715875197e+01       2.151918374432e-08       1.036134780425e-05       1.746315765277e-06 
  445       1.894630094378e+03       1.728898145089e+01       0.000000000000e+00      -6.707547509293e+01       2.144877945059e-08       1.016009394432e-05       1.733364945089e-06 
  446       1.904099839272e+03       1.712287296483e+01       0.000000000000e+00      -6.789017535038e+01       2.137874099096e-08       9.961609824363e-06       1.720285576198e-06 
  447       1.913734424406e+03       1.695503195927e+01       0.000000000000e+00      -6.867105510113e+01       2.130906980185e-08       9.765919301724e-06       1.707079423792e-06 
  448       1.923526552396e+03       1.678554892849e+01       0.000000000000e+00      -6.941791304988e+01       2.123976630346e-08       9.573045230993e-06       1.693748295847e-06 
  449       1.933468770373e+03       1.661451606346e+01       0.000000000000e+00      -7.013055105983e+01       2.117082987366e-08       9.383009445383e-06       1.680294043470e-06 
  450       1.943553469071e+03       1.644202726118e+01       0.000000000000e+00      -7.080877418335e+01       2.110225882152e-08       9.195832737995e-06       1.666718561249e-06 
  451       1.953772881915e+03       1.626817813402e+01       0.000000000000e+00      -7.145239069256e+01       2.103405036058e-08       9.011534842997e-06       1.653023787604e-06 
  452       1.964119084111e+03       1.609306601912e+01       0.000000000000e+00      -7.206121211003e+01       2.096620058179e-08       8.830134416684e-06       1.639211705135e-06 
  453       1.974583991732e+03       1.591678998769e+01       0.000000000000e+00      -7.263505323936e+01       2.089870442628e-08       8.651649018450e-06       1.625284340977e-06 
  454       1.985159360811e+03       1.573945085442e+01       0.000000000000e+00      -7.317373219583e+01       2.083155565768e-08       8.476095091652e-06       1.611243767151e-06 
  455       1.995836786422e+03       1.556115118677e+01       0.000000000000e+00      -7.367707043701e+01       2.076474683429e-08       8.303487944373e-06       1.597092100918e-06 
  456       2.006607701777e+03       1.538199531438e+01       0.000000000000e+00      -7.414489279345e+01       2.069826928085e-08       8.133841730089e-06       1.582831505133e-06 
  457       2.017463377309e+03       1.520208933839e+01       0.000000000000e+00      -7.457702749923e+01       2.063211306012e-08       7.967169428221e-06       1.568464188606e-06 
  458       2.028394919761e+03       1.502154114081e+01       0.000000000000e+00      -7.497330622267e+01       2.056626694406e-08       7.803482824606e-06       1.553992406452e-06 
  459       2.039393271276e+03       1.484046039385e+01       0.000000000000e+00      -7.533356409690e+01       2.050071838480e-08       7.642792491847e-06       1.539418460457e-06 
  460       2.050449208487e+03       1.465895856932e+01       0.000000000000e+00      -7.565763975055e+01       2.043545348529e-08       7.485107769572e-06       1.524744699431e-06 
  461       2.061553341600e+03       1.447714894792e+01       0.000000000000e+00      -7.594537533831e+01       2.037045696958e-08       7.330436744592e-06       1.509973519574e-06 
  462       2.072696113488e+03       1.429514662867e+01       0.000000000000e+00      -7.619661657164e+01       2.030571215296e-08       7.178786230949e-06       1.495107364833e-06 
  463       2.083867798778e+03       1.411306853818e+01       0.000000000000e+00      -7.641121274934e+01       2.024120091162e-08       7.030161749876e-06       1.480148727267e-06 
  464       2.095058502937e+03       1.393103344007e+01       0.000000000000e+00      -7.658901678822e+01       2.017690365213e-08       6.884567509642e-06       1.465100147411e-06 
  465       2.106258161365e+03       1.374916194429e+01       0.000000000000e+00      -7.672988525371e+01       2.011279928058e-08       6.742006385303e-06       1.449964214642e-06 
  466       2.117457587836e+03       1.356756873385e+01       0.000000000000e+00      -7.683374011585e+01       2.004887092358e-08       6.602479074542e-06       1.434743347829e-06 
  467       2.128651657697e+03       1.338633895905e+01       0.000000000000e+00      -7.690075607529e+01       1.998512354918e-08       6.465981563315e-06       1.419439125240e-06 
  468       2.139836222189e+03       1.320555112517e+01       0.000000000000e+00      -7.693117914201e+01       1.992156737993e-08       6.332507501775e-06       1.404052924056e-06 
  469       2.151007067739e+03       1.302528481360e+01       0.000000000000e+00      -7.692526550277e+01       1.985821222575e-08       6.202048995516e-06       1.388586137276e-06 
  470       2.162159915619e+03       1.284562068690e+01       0.000000000000e+00      -7.688328158577e+01       1.979506747094e-08       6.074596583432e-06       1.373040173720e-06 
  471       2.173290421623e+03       1.266664049383e+01       0.000000000000e+00      -7.680550412536e+01       1.973214206098e-08       5.950139215482e-06       1.357416458032e-06 
  472       2.184394175727e+03       1.248842707445e+01       0.000000000000e+00      -7.669222022664e+01       1.966944448923e-08       5.828664230342e-06       1.341716430682e-06 
  473       2.195466701758e+03       1.231106436519e+01       0.000000000000e+00      -7.654372743018e+01       1.960698278344e-08       5.710157332951e-06       1.325941547972e-06 
  474       2.206503457062e+03       1.213463740385e+01       0.000000000000e+00      -7.636033377669e+01       1.954476449211e-08       5.594602571951e-06       1.310093282034e-06 
  475       2.217499832172e+03       1.195923233474e+01       0.000000000000e+00      -7.614235787165e+01       1.948279667076e-08       5.481982317014e-06       1.294173120833e-06 
  476       2.228451150472e+03       1.178493641368e+01       0.000000000000e+00      -7.589012894999e+01       1.942108586798e-08       5.372277236073e-06       1.278182568167e-06 
  477       2.239352667867e+03       1.161183801310e+01       0.000000000000e+00      -7.560398694080e+01       1.935963811139e-08       5.265466272432e-06       1.262123143671e-06 
  478       2.250199572449e+03       1.144002662709e+01       0.000000000000e+00      -7.528428253194e+01       1.929845889339e-08       5.161526621780e-06       1.245996382813e-06 
  479       2.260986984163e+03       1.126959287647e+01       0.000000000000e+00      -7.493137723474e+01       1.923755315684e-08       5.060433709089e-06       1.229803836894e-06 
  480       2.271709954477e+03       1.110062851382e+01       0.000000000000e+00      -7.454564344866e+01       1.917692528050e-08       4.962161165414e-06       1.213547073052e-06 
  481       2.282363466047e+03       1.093322642858e+01       0.000000000000e+00      -7.412746452597e+01       1.911657906438e-08       4.866680804577e-06       1.197227674252e-06 
  482       2.292942432384e+03       1.076748065211e+01       0.000000000000e+00      -7.367723483639e+01       1.905651771489e-08       4.773962599748e-06       1.180847239294e-06 
  483       2.303441697522e+03       1.060348636271e+01       0.000000000000e+00      -7.319535983180e+01       1.899674382991e-08       4.683974659916e-06       1.164407382804e-06 
  484       2.313856035685e+03       1.044133989075e+01       0.000000000000e+00      -7.268225611087e+01       1.893725938364e-08       4.596683206261e-06       1.147909735231e-06 
  485       2.324180150953e+03       1.028113872367e+01       0.000000000000e+00      -7.213835148374e+01       1.887806571130e-08       4.512052548405e-06       1.131355942850e-06 
  486       2.334408676931e+03       1.012298151108e+01       0.000000000000e+00      -7.156408503670e+01       1.881916349369e-08       4.430045060567e-06       1.114747667751e-06 
  487       2.344536176417e+03       9.966968069786e+00       0.000000000000e+00      -7.095990719684e+01       1.876055274164e-08       4.350621157607e-06       1.098086587841e-06 
  488       2.354557141063e+03       9.813199388904e+00       0.000000000000e+00      -7.032627979673e+01       1.870223278021e-08       4.273739270960e-06       1.081374396834e-06 
  489       2.364465991050e+03       9.661777634878e+00       0.000000000000e+00      -6.966367613909e+01       1.864420223280e-08       4.199355824468e-06       1.064612804251e-06 
  490       2.374257074750e+03       9.512806156561e+00       0.000000000000e+00      -6.897258106146e+01       1.858645900508e-08       4.127425210100e-06       1.047803535411e-06 
  491       2.383924668396e+03       9.366389490273e+00       0.000000000000e+00      -6.825349100083e+01       1.852900026879e-08       4.057899763569e-06       1.030948331424e-06 
  492       2.393462975746e+03       9.222633364865e+00       0.000000000000e+00      -6.750691405838e+01       1.847182244533e-08       3.990729739835e-06       1.014048949190e-06 
  493       2.402866127755e+03       9.081644706778e+00       0.000000000000e+00      -6.673337006407e+01       1.841492118922e-08       3.925863288510e-06       9.971071613864e-07 
  494       2.412128182235e+03       8.943531645108e+00       0.000000000000e+00      -6.593339064139e+01       1.835829137141e-08       3.863246429146e-06       9.801247564636e-07 
  495       2.421243123529e+03       8.808403516669e+00       0.000000000000e+00      -6.510751927195e+01       1.830192706242e-08       3.802823026427e-06       9.631035386361e-07 
  496       2.430204862175e+03       8.676370871051e+00       0.000000000000e+00      -6.425631136018e+01       1.824582151530e-08       3.744534765240e-06       9.460453278745e-07 
  497       2.439007234573e+03       8.547545475685e+00       0.000000000000e+00      -6.338033429803e+01       1.818996714847e-08       3.688321125648e-06       9.289519598964e-07 
  498       2.447644002653e+03       8.422040320906e+00       0.000000000000e+00      -6.248016752958e+01       1.813435552835e-08       3.634119357757e-06       9.118252861576e-07 
  499       2.456108853542e+03       8.299969625013e+00       0.000000000000e+00      -6.155640261575e+01       1.807897735185e-08       3.581864456470e-06       8.946671738419e-07 
  500       2.464395399229e+03       8.181448839331e+00       0.000000000000e+00      -6.060964329895e+01       1.802382242870e-08       3.531489136134e-06       8.774795058511e-07 
  501       2.472497176238e+03       8.066594653277e+00       0.000000000000e+00      -5.964050556777e+01       1.796887966362e-08       3.482923805084e-06       8.602641807944e-07 
  502       2.480407645286e+03       7.955524999417e+00       0.000000000000e+00      -5.864961772161e+01       1.791413703830e-08       3.436096540077e-06       8.430231129769e-07 
  503       2.488120190959e+03       7.848359058530e+00       0.000000000000e+00      -5.763762043537e+01       1.785958159322e-08       3.390933060620e-06       8.257582323885e-07 
  504       2.495628121374e+03       7.745217264673e+00       0.000000000000e+00      -5.660516682413e+01       1.780519940937e-08       3.347356703187e-06       8.084714846914e-07 
  505       2.502925637601e+03       7.646207234575e+00       0.000000000000e+00      -5.555290266378e+01       1.775097939647e-08       3.305301927423e-06       7.911648016964e-07 
  506       2.510010773319e+03       7.551381099751e+00       0.000000000000e+00      -5.448140629488e+01       1.769692493655e-08       3.264755530163e-06       7.738400114106e-07 
  507       2.516882539190e+03       7.460776955146e+00       0.000000000000e+00      -5.339124711497e+01       1.764304287241e-08       3.225717158208e-06       7.564989240835e-07 
  508       2.523539960891e+03       7.374432822089e+00       0.000000000000e+00      -5.228300532121e+01       1.758933975252e-08       3.188185929158e-06       7.391433613138e-07 
  509       2.529982079234e+03       7.292386646747e+00       0.000000000000e+00      -5.115727196574e+01       1.753582182276e-08       3.152160424304e-06       7.217751559936e-07 
  510       2.536207950289e+03       7.214676298577e+00       0.000000000000e+00      -5.001464901104e+01       1.748249501801e-08       3.117638681498e-06       7.043961522505e-07 
  511       2.542216645507e+03       7.141339568776e+00       0.000000000000e+00      -4.885574938524e+01       1.742936495376e-08       3.084618187987e-06       6.870082053911e-07 
  512       2.548007251843e+03       7.072414168736e+00       0.000000000000e+00      -4.768119703753e+01       1.737643691752e-08       3.053095873219e-06       6.696131818419e-07 
  513       2.553578871877e+03       7.007937728492e+00       0.000000000000e+00      -4.649162699344e+01       1.732371586020e-08       3.023068101608e-06       6.522129590908e-07 
  514       2.558930623936e+03       6.947947795179e+00       0.000000000000e+00      -4.528768541024e+01       1.727120638746e-08       2.994530665282e-06       6.348094256280e-07 
  515       2.564061642219e+03       6.892481831479e+00       0.000000000000e+00      -4.407002963229e+01       1.721891275085e-08       2.967478776782e-06       6.174044808851e-07 
  516       2.568971076920e+03       6.841577214079e+00       0.000000000000e+00      -4.283932824633e+01       1.716683883897e-08       2.941907061742e-06       6.000000351750e-07 
  517       2.573658094346e+03       6.795271232116e+00       0.000000000000e+00      -4.159626113692e+01       1.711498816848e-08       2.917809551533e-06       5.825980096302e-07 
  518       2.578121877045e+03       6.753601085635e+00       0.000000000000e+00      -4.034151954170e+01       1.706336387508e-08       2.895179675875e-06       5.652003361411e-07 
  519       2.582361623924e+03       6.716603884039e+00       0.000000000000e+00      -3.907580610680e+01       1.701196870432e-08       2.874010255414e-06       5.478089572929e-07 
  520       2.586376550374e+03       6.684316644537e+00       0.000000000000e+00      -3.779983494218e+01       1.696080500241e-08       2.854293494275e-06       5.304258263027e-07 
  521       2.590165888392e+03       6.656776290605e+00       0.000000000000e+00      -3.651433167693e+01       1.690987470687e-08       2.836020972572e-06       5.130529069556e-07 
  522       2.593728886705e+03       6.634019650430e+00       0.000000000000e+00      -3.522003351469e+01       1.685917933718e-08       2.819183638900e-06       4.956921735400e-07 
  523       2.597064810890e+03       6.616083455364e+00       0.000000000000e+00      -3.391768928896e+01       1.680871998520e-08       2.803771802782e-06       4.783456107824e-07 
  524       2.600172943497e+03       6.603004338378e+00       0.000000000000e+00      -3.260805951846e+01       1.675849730567e-08       2.789775127091e-06       4.610152137817e-07 
  525       2.603052584173e+03       6.594818832515e+00       0.000000000000e+00      -3.129191646245e+01       1.670851150648e-08       2.777182620441e-06       4.437029879431e-07 
  526       2.605703049783e+03       6.591563369337e+00       0.000000000000e+00      -2.997004417612e+01       1.665876233891e-08       2.765982629540e-06       4.264109489102e-07 
  527       2.608123674535e+03       6.593274277381e+00       0.000000000000e+00      -2.864323856594e+01       1.660924908783e-08       2.756162831520e-06       4.091411224982e-07 
  528       2.610313810099e+03       6.599987780611e+00       0.000000000000e+00      -2.731230744497e+01       1.655997056168e-08       2.747710226226e-06       3.918955446251e-07 
  529       2.612272825733e+03       6.611739996868e+00       0.000000000000e+00      -2.597807058822e+01       1.651092508249e-08       2.740611128479e-06       3.746762612428e-07 
  530       2.614000108401e+03       6.628566936323e+00       0.000000000000e+00      -2.464135978805e+01       1.646211047570e-08       2.734851160308e-06       3.574853282676e-07 
  531       2.615495062901e+03       6.650504499930e+00       0.000000000000e+00      -2.330301890945e+01       1.641352406003e-08       2.730415243143e-06       3.403248115099e-07 
  532       2.616757111985e+03       6.677588477879e+00       0.000000000000e+00      -2.196390394542e+01       1.636516263705e-08       2.727287589983e-06       3.231967866034e-07 
  533       2.617785696480e+03       6.709854548042e+00       0.000000000000e+00      -2.062488307233e+01       1.631702248089e-08       2.725451697533e-06       3.061033389337e-07 
  534       2.618580275412e+03       6.747338274433e+00       0.000000000000e+00      -1.928683670524e+01       1.626909932767e-08       2.724890338300e-06       2.890465635659e-07 
  535       2.619140326131e+03       6.790075105655e+00       0.000000000000e+00      -1.795065755329e+01       1.622138836494e-08       2.725585552668e-06       2.720285651722e-07 
  536       2.619465344427e+03       6.838100373354e+00       0.000000000000e+00      -1.661725067501e+01       1.617388422100e-08       2.727518640934e-06       2.550514579583e-07 
  537       2.619554844661e+03       6.891449290669e+00       0.000000000000e+00      -1.528753353367e+01       1.612658095412e-08       2.730670155316e-06       2.381173655895e-07 
  538       2.619408359880e+03       6.950156950689e+00       0.000000000000e+00      -1.396243605269e+01       1.607947204166e-08       2.735019891927e-06       2.212284211160e-07 
  539       2.619025441944e+03       7.014258324897e+00       0.000000000000e+00      -1.264290067089e+01       1.603255036914e-08       2.740546882717e-06       2.043867668976e-07 
  540       2.618405661646e+03       7.083788261630e+00       0.000000000000e+00      -1.132988239792e+01       1.598580821913e-08       2.747229387384e-06       1.875945545279e-07 
  541       2.617548608839e+03       7.158781484527e+00       0.000000000000e+00      -1.002434886959e+01       1.593923726015e-08       2.755044885254e-06       1.708539447577e-07 
  542       2.616453892550e+03       7.239272590981e+00       0.000000000000e+00      -8.727280403175e+00       1.589282853538e-08       2.763970067128e-06       1.541671074178e-07 
  543       2.615121141114e+03       7.325296050592e+00       0.000000000000e+00      -7.439670052839e+00       1.584657245135e-08       2.773980827097e-06       1.375362213412e-07 
  544       2.613550457284e+03       7.416874562438e+00       0.000000000000e+00      -6.162433968955e+00       1.580046137516e-08       2.785055713546e-06       1.209632544483e-07 
  545       2.611743796741e+03       7.513983787593e+00       0.000000000000e+00      -4.896139727475e+00       1.575449760270e-08       2.797186451326e-06       1.044492944508e-07 
  546       2.609703626720e+03       7.616586669828e+00       0.000000000000e+00      -3.641270840122e+00       1.570868579293e-08       2.810367825016e-06       8.799519117288e-08 
  547       2.607432474649e+03       7.724644985169e+00       0.000000000000e+00      -2.398315811691e+00       1.566303039190e-08       2.824594253588e-06       7.160177362560e-08 
  548       2.604932928464e+03       7.838119335637e+00       0.000000000000e+00      -1.167768159092e+00       1.561753562742e-08       2.839859786289e-06       5.526984965736e-08 
  549       2.602207636907e+03       7.956969142989e+00       0.000000000000e+00       4.987356960691e-02       1.557220550353e-08       2.856158098518e-06       3.900020560227e-08 
  550       2.599259309840e+03       8.081152642459e+00       0.000000000000e+00       1.254105776132e+00       1.552704379508e-08       2.873482487675e-06       2.279360592711e-08 
  551       2.596090718547e+03       8.210626876497e+00       0.000000000000e+00       2.444419792959e+00       1.548205404213e-08       2.891825869000e-06       6.650792876614e-09 
  552       2.592704696042e+03       8.345347688511e+00       0.000000000000e+00       3.620301864271e+00       1.543723954436e-08       2.911180771396e-06      -9.427513882820e-09 
  553       2.589104137377e+03       8.485269716604e+00       0.000000000000e+00       4.781233126912e+00       1.539260335543e-08       2.931539333234e-06      -2.544061762105e-08 
  554       2.585291999947e+03       8.630346387318e+00       0.000000000000e+00       5.926689591342e+00       1.534814827724e-08       2.952893298140e-06      -4.138784490372e-08 
  555       2.581271303798e+03       8.780529909372e+00       0.000000000000e+00       7.056142122591e+00       1.530387685420e-08       2.975234010766e-06      -5.726854595341e-08 
  556       2.577045131932e+03       8.935771267404e+00       0.000000000000e+00       8.169056421217e+00       1.525979136741e-08       2.998552412551e-06      -7.308209501238e-08 
  557       2.572616630615e+03       9.096020215710e+00       0.000000000000e+00       9.264893004260e+00       1.521589382882e-08       3.022839037453e-06      -8.882789070692e-08 
  558       2.567989009684e+03       9.261225271983e+00       0.000000000000e+00       1.034310718620e+01       1.517218597528e-08       3.048084007679e-06      -1.045053564134e-07 
  559       2.563165542854e+03       9.431333711057e+00       0.000000000000e+00       1.140314905989e+01       1.512866926257e-08       3.074277029385e-06      -1.201139406257e-07 
  560       2.558149568020e+03       9.606291558644e+00       0.000000000000e+00       1.244446347757e+01       1.508534485944e-08       3.101407388371e-06      -1.356531173248e-07 
  561       2.552944487573e+03       9.786043585076e+00       0.000000000000e+00       1.346649003174e+01       1.504221364146e-08       3.129463945750e-06      -1.511223863489e-07 
  562       2.547553768696e+03       9.970533299044e+00       0.000000000000e+00       1.446866303619e+01       1.499927618495e-08       3.158435133610e-06      -1.665212737666e-07 
  563       2.541980943680e+03       1.015970294134e+01       0.000000000000e+00       1.545041150689e+01       1.495653276077e-08       3.188308950649e-06      -1.818493322504e-07 
  564       2.536229610224e+03       1.035349347859e+01       0.000000000000e+00       1.641115914302e+01       1.491398332812e-08       3.219072957804e-06      -1.971061414529e-07 
  565       2.530303431746e+03       1.055184459702e+01       0.000000000000e+00       1.735032430784e+01       1.487162752819e-08       3.250714273857e-06      -2.122913083833e-07 
  566       2.524206137686e+03       1.075469469615e+01       0.000000000000e+00       1.826732000973e+01       1.482946467789e-08       3.283219571026e-06      -2.274044677869e-07 
  567       2.517941523816e+03       1.096198088258e+01       0.000000000000e+00       1.916155388306e+01       1.478749376343e-08       3.316575070539e-06      -2.424452825255e-07 
  568       2.511513452547e+03       1.117363896371e+01       0.000000000000e+00       2.003242816923e+01       1.474571343384e-08       3.350766538194e-06      -2.574134439592e-07 
  569       2.504925853230e+03       1.138960344147e+01       0.000000000000e+00       2.087933969756e+01       1.470412199451e-08       3.385779279901e-06      -2.723086723304e-07 
  570       2.498182722471e+03       1.160980750608e+01       0.000000000000e+00       2.170167986627e+01       1.466271740061e-08       3.421598137206e-06      -2.871307171491e-07 
  571       2.491288124431e+03       1.183418302979e+01       0.000000000000e+00       2.249883462345e+01       1.462149725048e-08       3.458207482803e-06      -3.018793575797e-07 
  572       2.484246191135e+03       1.206266056059e+01       0.000000000000e+00       2.327018444798e+01       1.458045877897e-08       3.495591216022e-06      -3.165544028295e-07 
  573       2.477061122781e+03       1.229516931600e+01       0.000000000000e+00       2.401510433053e+01       1.453959885070e-08       3.533732758311e-06      -3.311556925394e-07 
  574       2.469737188043e+03       1.253163717677e+01       0.000000000000e+00       2.473296375445e+01       1.449891395329e-08       3.572615048690e-06      -3.456830971748e-07 
  575       2.462278724378e+03       1.277199068063e+01       0.000000000000e+00       2.542312667681e+01       1.445840019054e-08       3.612220539200e-06      -3.601365184197e-07 
  576       2.454690138338e+03       1.301615501604e+01       0.000000000000e+00       2.608495150928e+01       1.441805327552e-08       3.652531190325e-06      -3.745158895713e-07 
  577       2.446975905867e+03       1.326405401592e+01       0.000000000000e+00       2.671779109913e+01       1.437786852361e-08       3.693528466406e-06      -3.888211759371e-07 
  578       2.439140572619e+03       1.351561015140e+01       0.000000000000e+00       2.732099271016e+01       1.433784084555e-08       3.735193331033e-06      -4.030523752324e-07 
  579       2.431188754256e+03       1.377074452554e+01       0.000000000000e+00       2.789389800369e+01       1.429796474033e-08       3.777506242424e-06      -4.172095179807e-07 
  580       2.423125136758e+03       1.402937686711e+01       0.000000000000e+00       2.843584301945e+01       1.425823428809e-08       3.820447148784e-06      -4.312926679151e-07 
  581       2.414954476729e+03       1.429142552428e+01       0.000000000000e+00       2.894615815663e+01       1.421864314297e-08       3.863995483653e-06      -4.453019223809e-07 
  582       2.406681601706e+03       1.455680745840e+01       0.000000000000e+00       2.942416815472e+01       1.417918452584e-08       3.908130161232e-06      -4.592374127410e-07 
  583       2.398311218863e+03       1.482543711284e+01       0.000000000000e+00       2.986929728967e+01       1.413985304246e-08       3.952832629686e-06      -4.730989303938e-07 
  584       2.389847335266e+03       1.509722300115e+01       0.000000000000e+00       3.028138788756e+01       1.410065025262e-08       3.998096166411e-06      -4.868847885927e-07 
  585       2.381293823745e+03       1.537207102135e+01       0.000000000000e+00       3.066038973023e+01       1.406157936400e-08       4.043916921280e-06      -5.005929188460e-07 
  586       2.372654613414e+03       1.564988556636e+01       0.000000000000e+00       3.100625557828e+01       1.402264342807e-08       4.090290888503e-06      -5.142212414817e-07 
  587       2.363933689919e+03       1.593056951745e+01       0.000000000000e+00       3.131894118909e+01       1.398384533649e-08       4.137213905125e-06      -5.277676656623e-07 
  588       2.355135095670e+03       1.621402423749e+01       0.000000000000e+00       3.159840533487e+01       1.394518781749e-08       4.184681649522e-06      -5.412300893986e-07 
  589       2.346262930086e+03       1.650014956438e+01       0.000000000000e+00       3.184460982068e+01       1.390667343219e-08       4.232689639894e-06      -5.546063995646e-07 
  590       2.337321349827e+03       1.678884380431e+01       0.000000000000e+00       3.205751950249e+01       1.386830457088e-08       4.281233232749e-06      -5.678944719126e-07 
  591       2.328314569041e+03       1.708000372518e+01       0.000000000000e+00       3.223710230522e+01       1.383008344936e-08       4.330307621383e-06      -5.810921710879e-07 
  592       2.319246859598e+03       1.737352454989e+01       0.000000000000e+00       3.238332924076e+01       1.379201210511e-08       4.379907834357e-06      -5.941973506448e-07 
  593       2.310122551331e+03       1.766929994970e+01       0.000000000000e+00       3.249617442599e+01       1.375409239352e-08       4.430028733964e-06      -6.072078530620e-07 
  594       2.300946032274e+03       1.796722203760e+01       0.000000000000e+00       3.257561510090e+01       1.371632598409e-08       4.480665014694e-06      -6.201215097585e-07 
  595       2.291721748905e+03       1.826718136160e+01       0.000000000000e+00       3.262163164652e+01       1.367871435652e-08       4.531811201695e-06      -6.329361411101e-07 
  596       2.282454206377e+03       1.856906689813e+01       0.000000000000e+00       3.263420760304e+01       1.364125879688e-08       4.583461649222e-06      -6.456495564654e-07 
  597       2.273147968767e+03       1.887276604534e+01       0.000000000000e+00       3.261332968783e+01       1.360396039364e-08       4.635610539092e-06      -6.582595541629e-07 
  598       2.263807659309e+03       1.917816461647e+01       0.000000000000e+00       3.255898781344e+01       1.356682003376e-08       4.688251879117e-06      -6.707639215478e-07 
  599       2.254437960635e+03       1.948514683319e+01       0.000000000000e+00       3.247117510569e+01       1.352983839866e-08       4.741379501553e-06      -6.831604349892e-07 
  600       2.245043615012e+03       1.979359531893e+01       0.000000000000e+00       3.234988792167e+01       1.349301596023e-08       4.794987061521e-06      -6.954468598979e-07 
  601       2.235629424585e+03       2.010339109224e+01       0.000000000000e+00       3.219512586780e+01       1.345635297676e-08       4.849068035442e-06      -7.076209507437e-07 
  602       2.226200251614e+03       2.041441356013e+01       0.000000000000e+00       3.200689181788e+01       1.341984948886e-08       4.903615719454e-06      -7.196804510734e-07 
  603       2.216761018713e+03       2.072654051140e+01       0.000000000000e+00       3.178519193109e+01       1.338350531538e-08       4.958623227829e-06      -7.316230935295e-07 
